produto_1,id_1,produto_2,id_2,similaridade
GPS Furuno Current,45,Boia de Arqueamento Danforth Core Vortex,131,0.6669240172520742
Cabo de Nylon Delta Zen Vortex Storm,104,Cabo de Nylon Delta Velocity Core Mako,127,0.6669240172520742
Motor de Popa Parsun Impulse 162HP,85,Boia de Arqueamento Delta Nexus,145,0.6669240172520742
Cabo de Nylon Delta Zen Vortex Storm,104,Corrente Delta Axis,124,0.6669240172520742
Motor Elétrico Volvo Boost 225HP,87,Âncora Danforth Impulse,137,0.6669240172520742
Cabo de Nylon Delta Zen Vortex Storm,104,Cabo de Nylon Bruce Core,149,0.6669240172520742
Sonda Garmin Axis,16,Motor de Popa Torqeedo Zenith Peak Thrust 212HP,84,0.6669240172520742
Sonda Lowrance Tidal Storm Vox,19,Cabo de Nylon Delta Vortex,101,0.6669240172520742
Motor Elétrico Yamaha Orca Storm Zenith 11HP,89,Cabo de Nylon Danforth Magnum Vox,150,0.6669240172520742
Motor Elétrico Volvo Nautic Vox 118HP,82,Cabo de Nylon Bruce Core,149,0.6669240172520742
Âncora Danforth Nitro Titan Vox,106,Boia de Arqueamento Danforth Core Vortex,131,0.6669240172520742
Motor Elétrico Volvo Boost 225HP,87,Cabo de Nylon Delta Velocity Oceanic Abyss,116,0.6669240172520742
Sonda Lowrance Tidal Storm Vox,19,Cabo de Nylon Delta Velocity Oceanic Abyss,116,0.6669240172520742
Sonda Garmin Axis,16,Cabo de Nylon Danforth Evo Aqua Mako,109,0.6669240172520742
Motor Elétrico Honda Flux Ultra 273HP,99,Cabo de Nylon Delta Velocity Core Mako,127,0.6669240172520742
Rádio Furuno Zen Swift,14,Boia de Arqueamento Danforth Core Vortex,131,0.6669240172520742
Âncora Bruce Core Pulse,133,Âncora Danforth Impulse,137,0.6669240172520742
GPS AIS Zen,8,Âncora Delta Hydra Kraken Velocity,143,0.6669240172520742
Piloto Automático Simrad Titan Flux Magnum,10,Motor Diesel Honda Leviathan 133HP,95,0.6667506667510004
Rádio AIS Force,38,Motor Elétrico Yamaha Swift Drift Current 265HP,64,0.6667506667510004
Motor Elétrico Yamaha Swift Drift Current 265HP,64,Corrente Danforth Zen Abyss Axis,117,0.6667506667510004
Motor Elétrico Yamaha Swift Drift Current 265HP,64,Motor de Popa Tohatsu Evo 168HP,97,0.6667506667510004
Radar Lowrance Aqua Pulse,36,Motor de Popa Tohatsu Evo 168HP,97,0.6667506667510004
Piloto Automático Simrad Titan Flux Magnum,10,Motor de Popa Tohatsu Evo 168HP,97,0.6667506667510004
Motor Elétrico Volvo Nautic Vox 118HP,82,Motor Elétrico Yamaha Flow 204HP,93,0.6667366910003156
Rádio Simrad Tidal Aqua,47,Âncora Danforth Nitro Titan Vox,106,0.6667366910003156
Sonda Furuno Maré Tidal,40,Motor Elétrico Yamaha Flow 204HP,93,0.6667366910003156
Cabo de Nylon Delta Zen Vortex Storm,104,Corrente Bruce Nautic Evo,132,0.6667366910003156
Motor Elétrico Volvo Nautic Vox 118HP,82,Corrente Bruce Current,110,0.6667366910003156
Sonda Garmin Axis,16,Corrente Bruce Nautic Evo,132,0.6667366910003156
Radar AIS Zen,7,Motor Elétrico Tohatsu Zenith Oceanic 113HP,91,0.6667366910003156
Cabo de Nylon Delta Zen Vortex Storm,104,Corrente Bruce Current,110,0.6667366910003156
Motor Elétrico Yamaha Nautic Kraken 133HP,92,Corrente Danforth Hydro,126,0.6667366910003156
Sonda Furuno Maré Tidal,40,Corrente Bruce Nautic Evo,132,0.6667366910003156
Rádio Simrad Tidal Aqua,47,Âncora Delta Hydra Kraken Velocity,143,0.6667366910003156
Sonda Furuno Maré Tidal,40,Cabo de Nylon Bruce Nexus,102,0.6667366910003156
Cabo de Nylon Bruce Nexus,102,Âncora Delta Force Barracuda Mako,148,0.6667366910003156
Rádio Simrad Tidal Aqua,47,Motor de Popa Yamaha Thrust Marlin Nexus 182HP,90,0.6667366910003156
Motor de Popa Honda Vector Kinetic 174HP,57,Motor Elétrico Honda Flux Ultra 273HP,99,0.6667366910003156
Cabo de Nylon Bruce Nexus,102,Corrente Delta Vox Ion,146,0.6667366910003156
Motor de Popa Yamaha Thrust Marlin Nexus 182HP,90,Motor Elétrico Yamaha Nautic Kraken 133HP,92,0.6667366910003156
GPS Furuno Current,45,Boia de Arqueamento Bruce Dash Titan Pulse,140,0.6667366910003156
Sonda Lowrance Tidal Storm Vox,19,Corrente Bruce Nautic Evo,132,0.6667366910003156
Rádio Simrad Tidal Aqua,47,Âncora Bruce Core Pulse,133,0.6667366910003156
Rádio Simrad Tidal Aqua,47,Corrente Delta Vox Ion,146,0.6667366910003156
Motor Elétrico Volvo Nautic Vox 118HP,82,Corrente Bruce Nautic Evo,132,0.6667366910003156
Motor de Popa Honda Vector Kinetic 174HP,57,Cabo de Nylon Delta Zen Vortex Storm,104,0.6667366910003156
Corrente Bruce Nautic Evo,132,Âncora Delta Force Barracuda Mako,148,0.6667366910003156
Motor Elétrico Volvo Boost 225HP,87,Corrente Bruce Nautic Evo,132,0.6667366910003156
Âncora Delta Mako Ultra,113,Corrente Danforth Hydro,126,0.6667366910003156
Radar Simrad Boost,13,Motor de Popa Yamaha Thrust Marlin Nexus 182HP,90,0.6667366910003156
Transponder Furuno Marlin,2,Motor Elétrico Yamaha Flow 204HP,93,0.6667366910003156
Motor Elétrico Yamaha Flow 204HP,93,Motor de Popa Tohatsu Boost Swift 126HP,96,0.6667366910003156
Transponder Furuno Marlin,2,Rádio Simrad Tidal Aqua,47,0.6667366910003156
Motor Diesel Volvo Flow Oceanic 259HP,55,Motor Elétrico Tohatsu Zenith Oceanic 113HP,91,0.6667366910003156
Radar Simrad Boost,13,Motor Elétrico Volvo Boost 225HP,87,0.6667366910003156
Rádio Furuno Zen Swift,14,Âncora Delta Mako Ultra,113,0.6667366910003156
Motor Elétrico Tohatsu Zenith Oceanic 113HP,91,Âncora Bruce Core Pulse,133,0.6667366910003156
Piloto Automático Furuno Storm,5,Cabo de Nylon Bruce Nexus,102,0.6667366910003156
Rádio Furuno Zen Swift,14,Motor Elétrico Yamaha Nautic Kraken 133HP,92,0.6667366910003156
Sonda Furuno Swift,49,Âncora Danforth Nitro Titan Vox,106,0.6667366910003156
Sonda Lowrance Tidal Storm Vox,19,Motor de Popa Honda Vector Kinetic 174HP,57,0.6667366910003156
GPS Furuno Current,45,Cabo de Nylon Bruce Nexus,102,0.6667366910003156
GPS Furuno Current,45,Corrente Bruce Current,110,0.6667366910003156
Motor Elétrico Volvo Nautic Vox 118HP,82,Boia de Arqueamento Bruce Dash Titan Pulse,140,0.6667366910003156
Âncora Delta Mako Ultra,113,Boia de Arqueamento Delta Nexus,145,0.6667366910003156
Corrente Bruce Current,110,Boia de Arqueamento Delta Nexus,145,0.6667366910003156
Motor Elétrico Honda Flux Ultra 273HP,99,Âncora Delta Mako Ultra,113,0.6667366910003156
Motor Diesel Volvo Helix Evo Force 144HP,86,Motor Elétrico Volvo Boost 225HP,87,0.6667366910003156
Motor de Popa Honda Vector Kinetic 174HP,57,Motor Elétrico Volvo Nautic Vox 118HP,82,0.6667366910003156
Motor de Popa Honda Vector Kinetic 174HP,57,Corrente Danforth Hydro,126,0.6667366910003156
Motor Elétrico Honda Mako Axis 131HP,78,Âncora Bruce Core Pulse,133,0.6667366910003156
Radar AIS Zen,7,Motor Elétrico Honda Mako Axis 131HP,78,0.6667366910003156
Motor Elétrico Honda Mako Axis 131HP,78,Cabo de Nylon Danforth Magnum Vox,150,0.6667366910003156
Corrente Bruce Current,110,Corrente Danforth Hydro,126,0.6667366910003156
Motor Diesel Volvo Flow Oceanic 259HP,55,Âncora Delta Mako Ultra,113,0.6667366910003156
Transponder Furuno Marlin,2,Motor Elétrico Honda Mako Axis 131HP,78,0.6667366910003156
GPS Simrad Flow Pulse,41,Corrente Delta Vox Ion,146,0.6667366910003156
Sonda Furuno Swift,49,Motor Elétrico Volvo Nautic Vox 118HP,82,0.6667366910003156
GPS Simrad Flow Pulse,41,Âncora Delta Force Barracuda Mako,148,0.6667366910003156
Rádio Simrad Tidal Aqua,47,Motor Elétrico Volvo Nautic Vox 118HP,82,0.6667366910003156
Motor Elétrico Tohatsu Zenith Oceanic 113HP,91,Âncora Delta Force Barracuda Mako,148,0.6667366910003156
Boia de Arqueamento Bruce Dash Titan Pulse,140,Cabo de Nylon Danforth Magnum Vox,150,0.6667366910003156
Radar Simrad Boost,13,Motor Elétrico Honda Flux Ultra 273HP,99,0.6667366910003156
Rádio Furuno Zen Swift,14,Corrente Bruce Current,110,0.6667366910003156
Rádio Simrad Tidal Aqua,47,Motor Diesel Volvo Flow Oceanic 259HP,55,0.6667366910003156
Transponder Furuno Marlin,2,Radar Simrad Boost,13,0.6667366910003156
Radar Furuno Pulse Leviathan,3,Motor Elétrico Torqeedo Pulse 300HP,71,0.6666666666666667
Transponder Furuno Force Ion,22,Motor de Popa Yamaha Mako 108HP,67,0.6666666666666667
Piloto Automático Furuno Torque Peak,23,Sonda AIS Magnum Boost,46,0.6666666666666667
Motor de Popa Tohatsu Ion Core Nautic 53HP,58,Âncora Delta Storm Vox,134,0.6666666666666667
Boia de Arqueamento Bruce Tidal Marlin,107,Cabo de Nylon Danforth Kinetic,125,0.6666666666666667
Transponder Furuno Force Ion,22,Motor Diesel Parsun Boost Helix Velocity 146HP,70,0.6666666666666667
Radar AIS Marlin,20,Boia de Arqueamento Danforth Aero Dash,111,0.6666666666666667
Rádio AIS Oceanic Pulse,17,Motor de Popa Tohatsu Ion Core Nautic 53HP,58,0.6666666666666667
Transponder AIS Titan Pulse,9,Piloto Automático Furuno Torque Peak,23,0.6666666666666667
Sonda AIS Magnum Boost,46,Boia de Arqueamento Bruce Tidal Marlin,107,0.6666666666666667
GPS AIS Nautic Thrust,21,Motor Diesel Parsun Boost Helix Velocity 146HP,70,0.6666666666666667
Piloto Automático Furuno Torque Peak,23,GPS Furuno Vector,39,0.6666666666666667
Boia de Arqueamento Danforth Flux Tidal,120,Cabo de Nylon Danforth Orca Aero,123,0.6666666666666667
Radar Furuno Pulse Leviathan,3,Boia de Arqueamento Bruce Tidal Marlin,107,0.6666666666666667
Sonda AIS Magnum Boost,46,Motor Diesel Tohatsu Zenith 60HP,79,0.6666666666666667
Transponder Furuno Force Ion,22,Motor de Popa Tohatsu Ion Core Nautic 53HP,58,0.6666666666666667
Cabo de Nylon Danforth Prime,105,Boia de Arqueamento Danforth Flux Tidal,120,0.6666666666666667
GPS Lowrance Evo Storm Drift,37,Âncora Delta Storm Vox,134,0.6666666666666667
Radar Furuno Pulse Leviathan,3,Motor Diesel Parsun Boost Helix Velocity 146HP,70,0.6666666666666667
GPS AIS Drift Flux Vox,12,Rádio AIS Oceanic Pulse,17,0.6666666666666667
Radar Furuno Pulse Leviathan,3,Motor de Popa Yamaha Mako 108HP,67,0.6666666666666667
Boia de Arqueamento Danforth Flux Tidal,120,Âncora Danforth Oceanic Helix Flux,121,0.6666666666666667
Radar AIS Marlin,20,Sonda AIS Magnum Boost,46,0.6666666666666667
Motor de Popa Torqeedo Ultra Impulse 292HP,69,Cabo de Nylon Danforth Kinetic,125,0.6666666666666667
GPS AIS Orca Marlin Velocity,24,Cabo de Nylon Danforth Orca Aero,123,0.6666666666666667
Radar AIS Marlin,20,Motor de Popa Volvo Magnum 276HP,94,0.6666666666666667
GPS Furuno Vector,39,Boia de Arqueamento Bruce Tidal Marlin,107,0.6666666666666667
Motor de Popa Yamaha Mako 108HP,67,Cabo de Nylon Bruce Flux Hydro,136,0.6666666666666667
Motor de Popa Honda Velocity Drift 258HP,60,Cabo de Nylon Danforth Orca Aero,123,0.6666666666666667
Motor de Popa Yamaha Mako 108HP,67,Motor Diesel Tohatsu Zenith 60HP,79,0.6666666666666667
Radar AIS Marlin,20,Boia de Arqueamento Bruce Titan,108,0.6666666666666667
Motor de Popa Honda Velocity Drift 258HP,60,Motor de Popa Honda Ion Vox Prime 163HP,68,0.6666666666666667
Motor de Popa Honda Velocity Drift 258HP,60,Cabo de Nylon Danforth Prime,105,0.6666666666666667
GPS AIS Nautic Thrust,21,Corrente Delta Boost,129,0.6666666666666667
Motor Diesel Tohatsu Zenith 60HP,79,Cabo de Nylon Bruce Flux Hydro,136,0.6666666666666667
Motor Diesel Tohatsu Zenith 60HP,79,Âncora Delta Storm Vox,134,0.6666666666666667
Motor de Popa Yamaha Mako 108HP,67,Corrente Delta Boost,129,0.6666666666666667
GPS AIS Drift Flux Vox,12,Transponder AIS Boost,30,0.6666666666666667
Motor Elétrico Torqeedo Ion Orca Vox 186HP,63,Boia de Arqueamento Bruce Tidal Marlin,107,0.6666666666666667
GPS AIS Nautic Thrust,21,GPS Lowrance Evo Storm Drift,37,0.6666666666666667
GPS AIS Orca Marlin Velocity,24,Motor de Popa Honda Ion Vox Prime 163HP,68,0.6666666666666667
Rádio AIS Oceanic Pulse,17,GPS Lowrance Evo Storm Drift,37,0.6666666666666667
Motor de Popa Torqeedo Ultra Impulse 292HP,69,Boia de Arqueamento Danforth Tidal Zen Swift,114,0.6666666666666667
Motor Elétrico Torqeedo Zen Titan Hydra 129HP,53,Boia de Arqueamento Danforth Torque,139,0.6639528095680695
Transponder Garmin Drift Vortex Marlin,33,Motor Elétrico Torqeedo Zen Titan Hydra 129HP,53,0.6639528095680695
Motor Diesel Yanmar Dash Nitro 184HP,83,Cabo de Nylon Danforth Titan Poseidon,135,0.6627227564416558
Sonda AIS Barracuda,43,Cabo de Nylon Danforth Titan Poseidon,135,0.6627227564416558
Motor Diesel Tohatsu Vector 197HP,77,Motor Diesel Yanmar Dash Nitro 184HP,83,0.6627227564416558
Motor Diesel Yanmar Velocity 37HP,62,Motor Diesel Yanmar Dash Nitro 184HP,83,0.6627227564416558
Sonda AIS Barracuda,43,Motor Diesel Tohatsu Vector 197HP,77,0.6627227564416558
Motor Diesel Honda Zen Tidal Mako 26HP,52,Motor Diesel Volvo Flow Leviathan Maré 187HP,75,0.6627227564416558
Motor Diesel Honda Zen Tidal Mako 26HP,52,Motor Diesel Yanmar Dash Nitro 184HP,83,0.6627227564416558
Transponder Furuno Pulse Axis,31,Sonda AIS Barracuda,43,0.6627227564416558
Rádio Simrad Axis,18,Sonda AIS Barracuda,43,0.6627227564416558
Motor Diesel Volvo Flow Leviathan Maré 187HP,75,Boia de Arqueamento Bruce Nexus Abyss,141,0.6627227564416558
Motor Diesel Yanmar Dash Nitro 184HP,83,Boia de Arqueamento Bruce Barracuda,144,0.6627227564416558
Sonda AIS Barracuda,43,Piloto Automático Simrad Poseidon Magnum,50,0.6627227564416558
Sonda AIS Barracuda,43,Boia de Arqueamento Delta Zen Boost Vortex,130,0.6627227564416558
GPS Furuno Magnum Drift,48,Motor Diesel Volvo Flow Leviathan Maré 187HP,75,0.6627227564416558
Rádio Lowrance Nitro Thrust Barracuda,25,Motor de Popa Yamaha Evo Dash 155HP,54,0.6625891564490792
Rádio AIS Hydro Tidal Zen,4,Motor de Popa Tohatsu Evo 168HP,97,0.6614769048245086
Âncora Danforth Oceanic Helix Flux,121,Boia de Arqueamento Delta Peak Boost Thrust,138,0.6605782590758167
Motor Elétrico Torqeedo Zen Titan Hydra 129HP,53,Cabo de Nylon Delta Velocity Oceanic Abyss,116,0.6603302477064307
Motor Diesel Yanmar Velocity 37HP,62,Motor Elétrico Yamaha Swift Drift Current 265HP,64,0.659570234877865
Motor Elétrico Honda Vector Abyss 220HP,100,Corrente Danforth Force Leviathan Impulse,147,0.659570234877865
Motor Elétrico Yamaha Swift Drift Current 265HP,64,Boia de Arqueamento Bruce Barracuda,144,0.659570234877865
Piloto Automático Simrad Titan Flux Magnum,10,Motor Diesel Yanmar Velocity 37HP,62,0.659570234877865
Radar Lowrance Aqua Pulse,36,Motor Diesel Honda Zen Tidal Mako 26HP,52,0.659570234877865
Piloto Automático Simrad Titan Flux Magnum,10,Transponder Furuno Pulse Axis,31,0.659570234877865
Motor Elétrico Honda Vector Abyss 220HP,100,Boia de Arqueamento Bruce Nexus Abyss,141,0.659570234877865
Motor Elétrico Yamaha Swift Drift Current 265HP,64,Cabo de Nylon Danforth Titan Poseidon,135,0.659570234877865
Sonda Lowrance Tidal Storm Vox,19,Motor Diesel Volvo Flow Leviathan Maré 187HP,75,0.6591530616030615
Motor Diesel Volvo Flow Oceanic 259HP,55,Motor Diesel Yanmar Dash Nitro 184HP,83,0.6591530616030615
Motor Diesel Volvo Flow Leviathan Maré 187HP,75,Motor Elétrico Volvo Nautic Vox 118HP,82,0.6591530616030615
Sonda AIS Barracuda,43,Motor Elétrico Volvo Nautic Vox 118HP,82,0.6591530616030615
Motor Diesel Yanmar Dash Nitro 184HP,83,Âncora Bruce Core Pulse,133,0.6591530616030615
Sonda Garmin Axis,16,Motor Diesel Volvo Flow Leviathan Maré 187HP,75,0.6591530616030615
Motor Diesel Volvo Flow Leviathan Maré 187HP,75,Motor Elétrico Honda Flux Ultra 273HP,99,0.6591530616030615
Sonda AIS Barracuda,43,Âncora Bruce Core Pulse,133,0.6591530616030615
Transponder Furuno Marlin,2,Sonda AIS Barracuda,43,0.6591530616030615
Piloto Automático Furuno Storm,5,Motor Diesel Volvo Flow Leviathan Maré 187HP,75,0.6591530616030615
Rádio Furuno Zen Swift,14,Sonda AIS Barracuda,43,0.6591530616030615
Sonda AIS Barracuda,43,Corrente Danforth Hydro,126,0.6591530616030615
Motor Diesel Volvo Flow Oceanic 259HP,55,Motor Diesel Volvo Flow Leviathan Maré 187HP,75,0.6591530616030615
Rádio AIS Hydro Tidal Zen,4,Boia de Arqueamento Bruce Dash Titan Pulse,140,0.6590820436573076
Motor de Popa Tohatsu Evo 168HP,97,Boia de Arqueamento Danforth Tidal Zen Swift,114,0.6585527740981747
GPS AIS Drift Flux Vox,12,Corrente Danforth Zen Abyss Axis,117,0.6585527740981747
Boia de Arqueamento Bruce Titan,108,Corrente Danforth Zen Abyss Axis,117,0.6585527740981747
Transponder AIS Titan Pulse,9,Motor Diesel Honda Leviathan 133HP,95,0.6585527740981747
Motor Diesel Tohatsu Kinetic Poseidon 113HP,88,Cabo de Nylon Bruce Flux Hydro,136,0.6585527740981747
Motor Diesel Parsun Boost Helix Velocity 146HP,70,Motor Diesel Tohatsu Kinetic Poseidon 113HP,88,0.6585527740981747
Motor de Popa Tohatsu Ion Core Nautic 53HP,58,Motor Diesel Tohatsu Kinetic Poseidon 113HP,88,0.6585527740981747
Motor Elétrico Torqeedo Pulse 300HP,71,Motor Diesel Honda Leviathan 133HP,95,0.6585527740981747
Motor de Popa Tohatsu Ion Core Nautic 53HP,58,Corrente Danforth Zen Abyss Axis,117,0.6585527740981747
Motor de Popa Torqeedo Ultra Impulse 292HP,69,Motor Diesel Honda Leviathan 133HP,95,0.6585527740981747
GPS Lowrance Evo Storm Drift,37,Motor de Popa Tohatsu Evo 168HP,97,0.6585527740981747
Motor Diesel Parsun Boost Helix Velocity 146HP,70,Corrente Danforth Zen Abyss Axis,117,0.6585527740981747
Motor de Popa Yamaha Mako 108HP,67,Motor Diesel Honda Leviathan 133HP,95,0.6585527740981747
GPS Lowrance Evo Storm Drift,37,Corrente Danforth Zen Abyss Axis,117,0.6585527740981747
Motor de Popa Volvo Magnum 276HP,94,Motor Diesel Honda Leviathan 133HP,95,0.6585527740981747
Radar AIS Marlin,20,Motor Diesel Honda Leviathan 133HP,95,0.6585527740981747
Rádio AIS Force,38,Âncora Delta Storm Vox,134,0.6585527740981747
Motor Diesel Tohatsu Zenith 60HP,79,Motor Diesel Tohatsu Kinetic Poseidon 113HP,88,0.6585527740981747
Motor Diesel Honda Leviathan 133HP,95,Cabo de Nylon Bruce Flux Hydro,136,0.6585527740981747
Motor Diesel Tohatsu Zenith 60HP,79,Motor de Popa Tohatsu Evo 168HP,97,0.6585527740981747
Radar AIS Marlin,20,Corrente Danforth Zen Abyss Axis,117,0.6585527740981747
Rádio AIS Force,38,Boia de Arqueamento Bruce Titan,108,0.6585527740981747
Rádio AIS Force,38,Motor de Popa Torqeedo Ultra Impulse 292HP,69,0.6585527740981747
Radar Furuno Pulse Leviathan,3,Motor Diesel Honda Leviathan 133HP,95,0.6585527740981747
Transponder Furuno Force Ion,22,Rádio AIS Force,38,0.6585527740981747
Radar Furuno Pulse Leviathan,3,Corrente Danforth Zen Abyss Axis,117,0.6585527740981747
Rádio AIS Oceanic Pulse,17,Rádio AIS Force,38,0.6585527740981747
Motor de Popa Torqeedo Core Hydra Flux 162HP,73,Cabo de Nylon Danforth Orca Aero,123,0.6582183780869642
Transponder AIS Helix Torque,34,Âncora Danforth Oceanic Helix Flux,121,0.6582183780869642
Cabo de Nylon Danforth Orca Aero,123,Boia de Arqueamento Danforth Core Vortex,131,0.6582183780869642
GPS AIS Orca Marlin Velocity,24,Transponder AIS Helix Torque,34,0.6582183780869642
Motor Elétrico Torqeedo Velocity Swift 74HP,56,Cabo de Nylon Danforth Orca Aero,123,0.6582183780869642
Transponder Lowrance Axis,42,Âncora Danforth Impulse,137,0.6582183780869642
Motor Elétrico Yamaha Orca Storm Zenith 11HP,89,Boia de Arqueamento Danforth Flux Tidal,120,0.6582183780869642
Transponder Lowrance Axis,42,Âncora Danforth Vector Evo,142,0.6582183780869642
GPS AIS Orca Marlin Velocity,24,Cabo de Nylon Danforth Evo Aqua Mako,109,0.6582183780869642
GPS AIS Zen,8,Motor de Popa Honda Velocity Drift 258HP,60,0.6582183780869642
Motor de Popa Honda Ion Vox Prime 163HP,68,Motor de Popa Parsun Impulse 162HP,85,0.6582183780869642
Transponder AIS Helix Torque,34,Boia de Arqueamento Danforth Flux Tidal,120,0.6582183780869642
GPS AIS Orca Marlin Velocity,24,Âncora Danforth Vector Evo,142,0.6582183780869642
GPS AIS Orca Marlin Velocity,24,Motor Elétrico Torqeedo Velocity Swift 74HP,56,0.6582183780869642
Cabo de Nylon Danforth Evo Aqua Mako,109,Cabo de Nylon Danforth Orca Aero,123,0.6582183780869642
Motor Diesel Honda Aero 205HP,76,Cabo de Nylon Danforth Orca Aero,123,0.6582183780869642
Transponder AIS Helix Torque,34,Motor de Popa Honda Velocity Drift 258HP,60,0.6582183780869642
Motor Diesel Yanmar Hydro Magnum Boost 267HP,59,Cabo de Nylon Danforth Orca Aero,123,0.6582183780869642
Transponder Lowrance Axis,42,Motor Diesel Yanmar Hydro Magnum Boost 267HP,59,0.6582183780869642
Transponder Lowrance Axis,42,Cabo de Nylon Bruce Core,149,0.6582183780869642
Motor de Popa Honda Ion Vox Prime 163HP,68,Cabo de Nylon Delta Velocity Core Mako,127,0.6582183780869642
GPS AIS Orca Marlin Velocity,24,Motor de Popa Torqeedo Zenith Peak Thrust 212HP,84,0.6582183780869642
Motor de Popa Honda Velocity Drift 258HP,60,Cabo de Nylon Delta Velocity Oceanic Abyss,116,0.6582183780869642
Cabo de Nylon Danforth Prime,105,Âncora Danforth Vector Evo,142,0.6582183780869642
Âncora Danforth Oceanic Helix Flux,121,Âncora Danforth Impulse,137,0.6582183780869642
Rádio Simrad Axis,18,Motor Diesel Volvo Flow Oceanic 259HP,55,0.6580901965284981
Sonda Garmin Axis,16,Boia de Arqueamento Delta Zen Boost Vortex,130,0.6580901965284981
Motor Diesel Volvo Flow Oceanic 259HP,55,Corrente Danforth Force Leviathan Impulse,147,0.6580901965284981
